Time,Tag,Flow1,EIT
1615261835.3674781,,"70.93
",
1615261835.370471,,"71.97
",
1615261835.3734624,,"73.60
",
1615261835.3764546,,"72.98
",
1615261835.3794463,,"73.67
",
1615261835.3824387,,"74.00
",
1615261835.3854308,,"75.02
",
1615261835.3884234,,"77.03
",
1615261835.3914156,,"75.80
",
1615261835.3954053,,"76.08
",
1615261835.3983965,,"73.60
",
1615261835.4013894,,"70.57
",
1615261835.4043803,,"68.18
",
1615261835.407373,,"65.40
",
1615261835.4103653,,"64.93
",
1615261835.413358,,"63.93
",
1615261835.4163494,,"66.33
",
1615261835.4193416,,"70.03
",
1615261835.4223337,,"74.05
",
1615261835.4253259,,"78.55
",
1615261835.4283175,,"81.92
",
1615261835.432307,,"84.25
",
1615261835.4352996,,"88.05
",
1615261835.4382915,,"89.33
",
1615261835.4412832,,"87.70
",
1615261835.4442759,,"82.52
",
1615261835.447268,,"79.57
",
1615261835.4502602,,"77.07
",
1615261835.4532526,,"20.58
",
1615261835.4562445,,"-3.05
",
1615261835.4592364,,"1.87
",
1615261835.4622285,,"-2.93
",
1615261835.465221,,"2.25
",
1615261835.4682124,,"1.10
",
1615261835.4712048,,"0.30
",
1615261835.4741974,,"-1.57
",
1615261835.477189,,"-2.07
",
1615261835.480181,,"-0.78
",
1615261835.4831736,,"0.40
",
1615261835.4861658,,"0.68
",
1615261835.4891577,,"0.43
",
1615261835.4921498,,"-0.27
",
1615261835.496139,,"-0.52
",
1615261835.4991312,,"-0.28
",
1615261835.5021236,,"0.10
",
1615261835.505123,,"0.27
",
1615261835.5081074,,"0.12
",
1615261835.5110998,,"-0.13
",
1615261835.5140913,,"-0.20
",
1615261835.517084,,"-0.12
",
1615261835.5200768,,"0.03
",
1615261835.5230677,,"0.08
",
1615261835.5260606,,"0.00
",
1615261835.5290527,,"-0.10
",
1615261835.5320451,,"-0.12
",
1615261835.5350366,,"-0.07
",
1615261835.5380297,,"-0.05
",
1615261835.5410216,,"0.07
",
1615261835.5440133,,"-0.08
",
1615261835.5470045,,"-0.03
",
1615261835.5499973,,"-0.05
",
1615261835.5529888,,"-0.08
",
1615261835.5559816,,"-0.02
",
1615261835.5589728,,"0.02
",
1615261835.5619655,,"-0.02
",
1615261835.5649574,,"-0.02
",
1615261835.5679517,,"-0.02
",
1615261835.5709422,,"-0.10
",
1615261835.5739346,,"-0.03
",
1615261835.576927,,"-0.03
",
1615261835.5799184,,"-0.10
",
1615261835.58291,,"-0.05
",
1615261835.5859025,,"-0.13
",
1615261835.5888941,,"-0.02
",
1615261835.5918863,,"-0.03
",
1615261835.5948784,,"-0.07
",
1615261835.597871,,"-0.03
",
1615261835.600864,,"0.03
",
1615261835.6038563,,"-0.07
",
1615261835.6068478,,"-0.07
",
1615261835.60984,,"-0.05
",
1615261835.6128316,,"-0.07
",
1615261835.615824,,"-0.05
",
1615261835.6188166,,"-0.05
",
1615261835.621808,,"0.00
",
1615261835.6248064,,"-0.02
",
1615261835.6277921,,"-0.05
",
1615261835.630785,,"0.02
",
1615261835.6337776,,"-0.08
",
1615261835.636769,,"-0.05
",
1615261835.6397614,,"-0.03
",
1615261835.6427538,,"0.03
",
1615261835.6457455,,"-0.02
",
1615261835.6487362,,"-0.02
",
1615261835.6517293,,"-0.07
",
1615261835.6547205,,"-0.03
",
1615261835.6577127,,"-0.05
",
1615261835.6607065,,"-0.02
",
1615261835.6636975,,"-0.02
",
1615261835.6666899,,"-0.05
",
1615261835.669682,,"-0.02
",
1615261835.6736712,,"-0.02
",
1615261835.6756666,,"-0.05
",
1615261835.6796553,,"0.02
",
1615261835.6816509,,"0.00
",
1615261835.6856415,,"-0.08
",
1615261835.6886325,,"-0.03
",
1615261835.6916242,,"-0.05
",
1615261835.6946158,,"-0.03
",
1615261835.6976078,,"0.02
",
1615261835.7006001,,"-0.05
",
1615261835.7035918,,"-0.05
",
1615261835.7065854,,"-0.03
",
1615261835.7095768,,"-0.02
",
1615261835.7125683,,"-0.05
",
1615261835.7155614,,"-0.08
",
1615261835.7185526,,"0.02
",
1615261835.7215457,,"-0.07
",
1615261835.7245371,,"-0.03
",
1615261835.7275298,,"-0.05
",
1615261835.7305214,,"-0.02
",
1615261835.7335148,,"0.03
",
1615261835.7365065,,"0.00
",
1615261835.739498,,"-0.03
",
1615261835.7424912,,"-0.05
",
1615261835.7454824,,"-0.07
",
1615261835.748481,,"-0.07
",
1615261835.751467,,"-0.03
",
1615261835.7544594,,"-0.05
",
1615261835.7574508,,"-0.07
",
1615261835.7604432,,"-0.05
",
1615261835.7634354,,"0.00
",
1615261835.766427,,"0.00
",
1615261835.769419,,"0.02
",
1615261835.7724106,,"-0.02
",
1615261835.775415,,"-0.08
",
1615261835.7784092,,"-0.07
",
1615261835.7813876,,"0.00
",
1615261835.7843804,,"-0.08
",
1615261835.7873719,,"0.00
",
1615261835.7903647,,"0.02
",
1615261835.7933557,,"-0.05
",
1615261835.7963486,,"0.00
",
1615261835.7993407,,"-0.03
",
1615261835.802332,,"-0.02
",
1615261835.8053248,,"-0.03
",
1615261835.8083167,,"-0.07
",
1615261835.8113093,,"-0.03
",
1615261835.8143008,,"-0.05
",
1615261835.8172936,,"-0.08
",
1615261835.8202848,,"-0.07
",
1615261835.8232763,,"-0.13
",
1615261835.8262699,,"-0.03
",
1615261835.829262,,"-0.02
",
1615261835.8322535,,"-0.05
",
1615261835.8352466,,"-0.02
",
1615261835.8382373,,"-0.12
",
1615261835.8412297,,"-0.05
",
1615261835.8442342,,"-0.05
",
1615261835.847214,,"-0.07
",
1615261835.8502061,,"-0.05
",
1615261835.8531978,,"-0.02
",
1615261835.8561904,,"-0.03
",
1615261835.8591821,,"-0.05
",
1615261835.862175,,"0.00
",
1615261835.8651667,,"-0.02
",
1615261835.868159,,"-0.02
",
1615261835.8711503,,"-0.05
",
1615261835.8741424,,"-0.03
",
1615261835.8771343,,"-0.02
",
1615261835.8801267,,"-0.03
",
1615261835.8831189,,"-0.07
",
1615261835.8861115,,"0.00
",
1615261835.8891034,,"-0.10
",
1615261835.8920953,,"-0.07
",
1615261835.895087,,"0.00
",
1615261835.89808,,"-0.02
",
1615261835.9010715,,"0.00
",
1615261835.904064,,"0.02
",
1615261835.907056,,"0.02
",
1615261835.9100494,,"-0.05
",
1615261835.913041,,"-0.02
",
1615261835.9160323,,"-0.05
",
1615261835.919025,,"0.02
",
1615261835.9220169,,"-0.08
",
1615261835.925009,,"-0.03
",
1615261835.928001,,"-0.07
",
1615261835.9310071,,"-0.07
",
1615261835.9339852,,"0.02
",
1615261835.9379747,,"-0.02
",
1615261835.9409726,,"-0.05
",
1615261835.9429622,,"0.00
",
1615261835.9469507,,"-0.05
",
1615261835.9499438,,"-0.02
",
1615261835.9529357,,"0.02
",
1615261835.9559283,,"-0.05
",
1615261835.9589198,,"0.03
",
1615261835.9619129,,"-0.07
",
1615261835.9649038,,"-0.07
",
1615261835.967897,,"-0.05
",
1615261835.9708881,,"-0.05
",
1615261835.973881,,"0.02
",
1615261835.9768727,,"-0.12
",
1615261835.9798646,,"-0.07
",
1615261835.9828565,,"0.02
",
1615261835.9858487,,"-0.05
",
1615261835.9888415,,"-0.03
",
1615261835.991833,,"-0.03
",
1615261835.9948254,,"-0.08
",
1615261835.997817,,"-0.02
",
1615261836.0008094,,"-0.10
",
1615261836.003801,,"-0.02
",
1615261836.0067937,,"-0.02
",
1615261836.0097845,,"-0.03
",
1615261836.0127773,,"-0.05
",
1615261836.01577,,"-0.03
",
1615261836.0187624,,"-0.05
",
1615261836.021754,,"-0.03
",
1615261836.024746,,"-0.05
",
1615261836.0277376,,"-0.10
",
1615261836.03073,,"-0.02
",
1615261836.033722,,"-0.03
",
1615261836.036715,,"-0.07
",
1615261836.039707,,"-0.02
",
1615261836.0426989,,"0.00
",
1615261836.0456908,,"-0.05
",
1615261836.048684,,"0.00
",
1615261836.0516748,,"0.03
",
1615261836.0546668,,"-0.10
",
1615261836.0576596,,"0.02
",
1615261836.0606515,,"-0.02
",
1615261836.063644,,"-0.08
",
1615261836.0666757,,"-0.07
",
1615261836.0696285,,"-0.05
",
1615261836.0726204,,"0.00
",
1615261836.075612,,"-0.07
",
1615261836.078604,,"-0.05
",
1615261836.0815961,,"-0.05
",
1615261836.0845892,,"-0.02
",
1615261836.0875804,,"-0.05
",
1615261836.0905726,,"0.00
",
1615261836.093565,,"0.00
",
1615261836.0965562,,"0.05
",
1615261836.0995483,,"0.02
",
1615261836.1025407,,"0.00
",
1615261836.1055326,,"0.00
",
1615261836.1085248,,"-0.03
",
1615261836.111517,,"-0.03
",
1615261836.114509,,"-0.03
",
1615261836.117502,,"-0.08
",
1615261836.1204941,,"-0.03
",
1615261836.123485,,"0.00
",
1615261836.1264808,,"0.00
",
1615261836.1294696,,"-0.08
",
1615261836.1324627,,"-0.05
",
1615261836.1354542,,"-0.07
",
1615261836.1384466,,"-0.07
",
1615261836.1414385,,"-0.03
",
1615261836.1444309,,"0.02
",
1615261836.1474218,,"0.02
",
1615261836.1504154,,"-0.05
",
1615261836.153408,,"0.03
",
1615261836.1564002,,"-0.07
",
1615261836.1593926,,"-0.03
",
1615261836.1623836,,"-0.10
",
1615261836.1653755,,"-0.12
",
1615261836.1683674,,"-0.03
",
1615261836.1713605,,"-0.02
",
1615261836.1743524,,"-0.05
",
1615261836.177344,,"-0.08
",
1615261836.181333,,"-0.03
",
1615261836.1843252,,"0.02
",
1615261836.1873176,,"-0.03
",
1615261836.1903105,,"-0.02
",
1615261836.1933017,,"-0.12
",
1615261836.1962945,,"0.00
",
1615261836.199286,,"-0.03
",
1615261836.2022786,,"0.02
",
1615261836.20527,,"-0.07
",
1615261836.2082624,,"-0.03
",
1615261836.2112548,,"-0.07
",
1615261836.2142477,,"-0.05
",
1615261836.2172394,,"-0.03
",
1615261836.220231,,"-0.05
",
1615261836.2232232,,"0.00
",
1615261836.2262146,,"-0.02
",
1615261836.2292068,,"-0.03
",
1615261836.2322,,"-0.02
",
1615261836.2351918,,"-0.02
",
1615261836.238184,,"-0.08
",
1615261836.2411754,,"-0.02
",
1615261836.244168,,"0.00
",
1615261836.2471595,,"-0.05
",
1615261836.2501519,,"-0.02
",
1615261836.253144,,"0.02
",
1615261836.256136,,"-0.02
",
1615261836.2591283,,"-0.07
",
1615261836.2621207,,"-0.02
",
1615261836.2651126,,"-0.10
",
1615261836.2681055,,"-0.05
",
1615261836.271097,,"-0.02
",
1615261836.2740896,,"0.00
",
1615261836.277081,,"-0.07
",
1615261836.2800734,,"-0.05
",
1615261836.2830653,,"-0.07
",
1615261836.2860577,,"0.00
",
1615261836.2890494,,"-0.05
",
1615261836.2920418,,"-0.05
",
1615261836.295034,,"0.03
",
1615261836.2980258,,"0.00
",
1615261836.3010178,,"-0.08
",
1615261836.3040094,,"-0.05
",
1615261836.307002,,"-0.05
",
1615261836.3099935,,"0.02
",
1615261836.3129938,,"0.05
",
1615261836.3159797,,"-0.07
",
1615261836.3189707,,"0.02
",
1615261836.3219626,,"-0.03
",
1615261836.324956,,"-0.03
",
1615261836.3279479,,"-0.03
",
1615261836.33094,,"-0.08
",
1615261836.333931,,"-0.03
",
1615261836.3369236,,"-0.05
",
1615261836.3399155,,"-0.05
",
1615261836.3429081,,"-0.05
",
1615261836.3458998,,"0.00
",
1615261836.348891,,"-0.08
",
1615261836.3518841,,"0.00
",
1615261836.3548758,,"-0.02
",
1615261836.3578677,,"-0.03
",
1615261836.3608608,,"0.02
",
1615261836.3638518,,"-0.05
",
1615261836.3668447,,"-0.02
",
1615261836.3698368,,"-0.02
",
1615261836.3728302,,"-0.03
",
1615261836.3758209,,"-0.02
",
1615261836.378813,,"-0.05
",
1615261836.3818042,,"0.00
",
1615261836.384797,,"0.00
",
1615261836.3877897,,"-0.07
",
1615261836.3907824,,"0.00
",
1615261836.393774,,"-0.03
",
1615261836.3967657,,"-0.05
",
1615261836.3997576,,"-0.03
",
1615261836.40275,,"0.00
",
1615261836.4057412,,"-0.03
",
1615261836.4087343,,"-0.02
",
1615261836.411726,,"-0.05
",
1615261836.4147184,,"-0.07
",
1615261836.417711,,"-0.02
",
1615261836.420702,,"-0.03
",
1615261836.4236948,,"-0.07
",
1615261836.4266868,,"0.00
",
1615261836.4296863,,"-0.07
",
1615261836.432671,,"-0.03
",
1615261836.4356625,,"-0.03
",
1615261836.4396594,,"0.02
",
1615261836.4426458,,"-0.03
",
1615261836.4456367,,"-0.03
",
1615261836.4486282,,"-0.07
",
1615261836.4516213,,"0.02
",
1615261836.4546132,,"-0.12
",
1615261836.457605,,"-0.02
",
1615261836.4605975,,"0.00
",
1615261836.4635892,,"-0.03
",
1615261836.466581,,"-0.03
",
1615261836.4695733,,"-0.03
",
1615261836.4725666,,"-0.02
",
1615261836.4755583,,"-0.05
",
1615261836.47855,,"-0.03
",
1615261836.4815419,,"-0.02
",
1615261836.4845345,,"-0.02
",
1615261836.4875271,,"-0.07
",
1615261836.4905183,,"-0.07
",
1615261836.493511,,"-0.05
",
1615261836.4965029,,"0.00
",
1615261836.499495,,"-0.08
",
1615261836.5024877,,"-0.03
",
1615261836.5054796,,"-0.02
",
1615261836.5084713,,"-0.05
",
1615261836.5114627,,"-0.05
",
1615261836.5144558,,"-0.02
",
1615261836.517447,,"-0.03
",
1615261836.5204399,,"-0.05
",
1615261836.523431,,"0.02
",
1615261836.526423,,"-0.02
",
1615261836.529416,,"-0.02
",
1615261836.532408,,"-0.02
",
1615261836.5354004,,"-0.03
",
1615261836.5383928,,"-0.03
",
1615261836.5413852,,"0.02
",
1615261836.5443761,,"-0.05
",
1615261836.5473688,,"-0.08
",
1615261836.55036,,"-0.02
",
1615261836.5533538,,"-0.05
",
1615261836.5563445,,"-0.03
",
1615261836.5593364,,"-0.02
",
1615261836.5623286,,"-0.03
",
1615261836.565322,,"-0.03
",
1615261836.568316,,"0.00
",
1615261836.5713058,,"0.02
",
1615261836.574298,,"-0.05
",
1615261836.5772896,,"-0.08
",
1615261836.5802813,,"-0.07
",
1615261836.5832736,,"-0.03
",
1615261836.5862665,,"0.00
",
1615261836.589259,,"-0.05
",
1615261836.5922513,,"-0.05
",
1615261836.595243,,"0.00
",
1615261836.5982342,,"-0.05
",
1615261836.6012273,,"0.00
",
1615261836.6042194,,"-0.03
",
1615261836.6072116,,"-0.03
",
1615261836.6102037,,"-0.03
",
1615261836.6131952,,"-0.03
",
1615261836.6161873,,"-0.10
",
1615261836.6191797,,"-0.05
",
1615261836.6221724,,"-0.03
",
1615261836.625163,,"-0.10
",
1615261836.6281552,,"0.00
",
1615261836.6311536,,"-0.03
",
1615261836.6341393,,"-0.05
",
1615261836.6371324,,"-0.03
",
1615261836.640125,,"-0.10
",
1615261836.6431174,,"-0.02
",
1615261836.646109,,"-0.02
",
1615261836.6491003,,"-0.05
",
1615261836.6520925,,"0.00
",
1615261836.6550848,,"-0.07
",
1615261836.6580777,,"-0.08
",
1615261836.6610699,,"-0.03
",
1615261836.6640618,,"-0.02
",
1615261836.6670527,,"-0.03
",
1615261836.6700451,,"0.00
",
1615261836.673049,,"-0.03
",
1615261836.677028,,"-0.05
",
1615261836.6790218,,"0.00
",
1615261836.683011,,"-0.05
",
1615261836.6860037,,"-0.03
",
1615261836.6860037,,,"magnitudes:     2527.8125,    1256.5000,    1455.3125,    1083.7500,    1154.1250,    1150.8125,    1104.1875,    1150.8125,    1969.6875,    1323.1875,    1328.8750,    1332.2500,      13.4375,    2444.5625,      10.6250,    2161.8750,    2243.5000,    2444.5625,    2243.5000,    3211.1875,    2233.8750,    2307.5000,    2249.1250,    2660.6250,    1999.7500,    3416.0625,    2190.6250,    2034.2500,    2254.8125,    2451.3750,    2187.0625,    3004.5000,    2258.8750,    2323.5000,    2264.6250,    2504.0625,    1151.6250,    1445.7500,    2058.3125,    1284.1875,    1326.5000,    1445.7500,    1326.5000,    1281.1250,    1846.3750,    1335.6250,    1335.6250,    1445.7500,    2476.2500,    2914.0000,    2692.0000,    3735.1250,    2673.6250,    2914.0000,    2476.2500,    2582.1875,    2680.3125,    2685.1875,    2692.0000,    2914.0000,    1829.2500,    2241.9375,    2025.2500,    2241.9375,    2697.6875,    2235.8125,    1850.6250,    1862.5000,    2008.0625,    2633.9375,    3301.7500,    2404.1875,    2058.3125,    2469.8125,    2270.2500,    2303.1250,    2270.2500,    3905.1250,    1888.8125,    8114.3125,    2102.6250,    9011.3750,    2264.6250,    2469.8125,    1702.5625,    2044.5625,    1888.8125,    2044.5625,    1888.8125,    1811.8125,    2058.3125,    2375.3125,    8266.0000,    2780.5000,    8243.0000,    1888.8125,    1325.5000,    1356.7500,    1470.5625,    1219.8750,    1028.2500,    1214.5000,    2013.0000,    1166.8125,    2004.4375,    1214.5000,    1069.8750,    1219.8750,    7983.6875,    1501.4375,    7930.2500,    1311.9375,    1370.7500,    1994.5625,    2031.0625,    2272.3750,    1483.0625,    1483.0625,    1493.2500,    1628.5625,    2087.0000,    2488.5000,    2296.1875,    1961.5000,    2280.3125,    2561.4375,    2141.2500,    4298.7500,    4754.8125,    2459.3750,    2722.5625,    2734.1875,    2121.0625,    2469.8125,    2329.3750,    1920.8750,    2249.1250,    2522.9375,    2264.6250,    2261.3750,    3132.2500,    2415.8750,    3355.6875,    2700.6250,    2141.2500,    2542.0625,    2290.3750,    1945.2500,    2264.6250,    2721.0625,    2141.2500,    2281.0000,    4895.3750,    3446.9375,    3378.8750,    2721.0625,    2135.7500,    2500.5000,    2290.3750,    2500.5000,    2126.3750,    2500.5000,    1910.3125,    2158.1250,    2329.3750,    3197.8125,    2722.5625,    2500.5000,    2141.2500,    2488.5000,    2296.1875,    2495.4375,    2296.1875,    2542.0625,    2087.0000,      10.6250,    2431.5000,      16.1250,    3002.6875,    3999.5000,    1892.0625,    2277.0625,    2090.9375,    2079.6250,    2090.9375,    1731.8125,    1875.4375,    1887.2500,       8.2500,    2662.6875,       9.5000,    1958.7500,
"
1615261836.6889958,,"0.00
",
1615261836.6919875,,"0.00
",
1615261836.6949797,,"-0.07
",
1615261836.6979718,,"-0.05
",
1615261836.7009637,,"-0.05
",
1615261836.703957,,"-0.03
",
1615261836.7069483,,"0.07
",
1615261836.7099407,,"-0.10
",
1615261836.7129335,,"-0.03
",
1615261836.715935,,"0.00
",
1615261836.7189174,,"-0.05
",
1615261836.7219086,,"-0.02
",
1615261836.724906,,"-0.08
",
1615261836.7278929,,"0.00
",
1615261836.730885,,"-0.02
",
1615261836.7338772,,"-0.03
",
1615261836.7368698,,"-0.05
",
1615261836.7398615,,"-0.03
",
1615261836.742854,,"0.00
",
1615261836.7458472,,"-0.02
",
1615261836.748839,,"0.05
",
1615261836.7518303,,"-0.03
",
1615261836.7548218,,"-0.02
",
1615261836.7578137,,"0.03
",
1615261836.7608068,,"-0.03
",
1615261836.7637978,,"-0.05
",
1615261836.7667897,,"-0.03
",
1615261836.7697828,,"-0.05
",
1615261836.7727752,,"0.02
",
1615261836.7757666,,"-0.05
",
1615261836.7787592,,"-0.05
",
1615261836.7817507,,"-0.07
",
1615261836.7847426,,"-0.02
",
1615261836.7877362,,"-0.02
",
1615261836.7907412,,"-0.02
",
1615261836.79372,,"-0.07
",
1615261836.7967117,,"-0.08
",
1615261836.7997043,,"-0.07
",
1615261836.802696,,"-0.03
",
1615261836.805688,,"0.02
",
1615261836.8086796,,"-0.05
",
1615261836.8116717,,"-0.02
",
1615261836.8146636,,"-0.03
",
1615261836.8176558,,"-0.03
",
1615261836.8206482,,"0.00
",
1615261836.8236415,,"-0.08
",
1615261836.8266332,,"-0.08
",
1615261836.8296244,,"-0.03
",
1615261836.8326163,,"-0.07
",
1615261836.8356085,,"-0.08
",
1615261836.8386009,,"-0.02
",
1615261836.8415935,,"-0.05
",
1615261836.8445854,,"-0.02
",
1615261836.8475776,,"-0.05
",
1615261836.8505695,,"-0.03
",
1615261836.8535619,,"-0.07
",
1615261836.8565547,,"-0.05
",
1615261836.8595462,,"-0.03
",
1615261836.8625386,,"-0.05
",
1615261836.8655303,,"-0.05
",
1615261836.8685217,,"-0.02
",
1615261836.871515,,"0.05
",
1615261836.8745067,,"-0.08
",
1615261836.8774986,,"-0.07
",
1615261836.8804908,,"-0.02
",
1615261836.8844802,,"-0.02
",
1615261836.8864756,,"-0.02
",
1615261836.890464,,"-0.08
",
1615261836.8934562,,"-0.03
",
1615261836.89646,,"-0.05
",
1615261836.8994403,,"-0.02
",
1615261836.9024382,,"-0.02
",
1615261836.9054244,,"-0.05
",
1615261836.9084165,,"-0.03
",
1615261836.9114094,,"-0.02
",
1615261836.9144018,,"-0.05
",
1615261836.9173942,,"-0.07
",
1615261836.920387,,"0.00
",
1615261836.923378,,"-0.05
",
1615261836.9263709,,"-0.07
",
1615261836.929363,,"-0.03
",
1615261836.932354,,"-0.05
",
1615261836.9353466,,"-0.02
",
1615261836.9383378,,"0.02
",
1615261836.9413302,,"0.00
",
1615261836.9443228,,"-0.03
",
1615261836.9473145,,"-0.08
",
1615261836.9503078,,"-0.02
",
1615261836.9532983,,"0.00
",
1615261836.9562914,,"-0.07
",
1615261836.959283,,"-0.03
",
1615261836.9622753,,"-0.05
",
1615261836.9652677,,"-0.08
",
1615261836.9682596,,"-0.03
",
1615261836.9712515,,"-0.02
",
1615261836.974244,,"-0.03
",
1615261836.977236,,"-0.05
",
1615261836.9802284,,"0.02
",
1615261836.9832203,,"-0.03
",
1615261836.9862123,,"-0.08
",
1615261836.9892042,,"-0.02
",
1615261836.992196,,"-0.07
",
1615261836.9951885,,"0.00
",
1615261836.998192,,"0.00
",
1615261837.0011728,,"-0.05
",
1615261837.004166,,"-0.03
",
1615261837.007157,,"0.00
",
1615261837.0101495,,"-0.03
",
1615261837.0131412,,"-0.03
",
1615261837.0161333,,"-0.05
",
1615261837.019125,,"-0.02
",
1615261837.0221179,,"-0.03
",
1615261837.0251107,,"-0.05
",
1615261837.028102,,"-0.07
",
1615261837.0310938,,"-0.08
",
1615261837.034086,,"-0.05
",
1615261837.0370786,,"-0.07
",
1615261837.0400703,,"-0.07
",
1615261837.0430624,,"-0.05
",
1615261837.0460544,,"0.00
",
1615261837.049047,,"-0.05
",
1615261837.052039,,"-0.07
",
1615261837.0550313,,"-0.03
",
1615261837.058023,,"0.03
",
1615261837.0610154,,"-0.03
",
1615261837.0640063,,"0.00
",
1615261837.0669994,,"-0.07
",
1615261837.0699918,,"-0.05
",
1615261837.0729835,,"-0.10
",
1615261837.0759754,,"-0.07
",
1615261837.0789673,,"0.00
",
1615261837.0819595,,"0.03
",
1615261837.0849535,,"-0.03
",
1615261837.087944,,"-0.02
",
1615261837.0909364,,"-0.07
",
1615261837.0939283,,"-0.02
",
1615261837.09692,,"0.00
",
1615261837.0999122,,"-0.05
",
1615261837.1029048,,"0.00
",
1615261837.1058967,,"-0.02
",
1615261837.1088881,,"-0.05
",
1615261837.1118808,,"-0.05
",
1615261837.1148727,,"-0.07
",
1615261837.1178648,,"0.00
",
1615261837.1208577,,"-0.03
",
1615261837.1238494,,"-0.02
",
1615261837.1268413,,"-0.08
",
1615261837.1298335,,"-0.07
",
1615261837.1328259,,"-0.03
",
1615261837.1358187,,"-0.08
",
1615261837.1388094,,"-0.03
",
1615261837.1418014,,"-0.02
",
1615261837.1447937,,"-0.05
",
1615261837.147786,,"-0.05
",
1615261837.1507783,,"0.02
",
1615261837.1537704,,"-0.02
",
1615261837.1567621,,"-0.02
",
1615261837.1597552,,"0.00
",
1615261837.162747,,"-0.02
",
1615261837.1667364,,"-0.07
",
1615261837.1697366,,"-0.03
",
1615261837.1727211,,"-0.02
",
1615261837.1757126,,"0.03
",
1615261837.1787047,,"0.05
",
1615261837.1816976,,"0.02
",
1615261837.1846886,,"-0.02
",
1615261837.1876807,,"-0.03
",
1615261837.1906726,,"-0.05
",
1615261837.193665,,"-0.10
",
1615261837.1966572,,"0.03
",
1615261837.1996498,,"-0.02
",
1615261837.2026417,,"0.00
",
1615261837.2056336,,"0.00
",
1615261837.2086253,,"0.00
",
1615261837.211619,,"-0.02
",
1615261837.2146103,,"-0.03
",
1615261837.217602,,"-0.02
",
1615261837.220594,,"-0.05
",
1615261837.2235866,,"-0.05
",
1615261837.226579,,"0.00
",
1615261837.2295709,,"-0.10
",
1615261837.2325637,,"-0.03
",
1615261837.235556,,"-0.02
",
1615261837.2385466,,"-0.10
",
1615261837.2415392,,"-0.03
",
1615261837.2445312,,"-0.03
",
1615261837.247524,,"-0.02
",
1615261837.2505157,,"-0.02
",
1615261837.2535076,,"-0.07
",
1615261837.2565,,"-0.02
",
1615261837.259492,,"0.02
",
1615261837.2624846,,"-0.07
",
1615261837.2654767,,"-0.02
",
1615261837.2684684,,"0.03
",
1615261837.27146,,"0.02
",
1615261837.2744532,,"-0.07
",
1615261837.277445,,"-0.05
",
1615261837.2804363,,"-0.03
",
1615261837.2834291,,"-0.03
",
1615261837.2864223,,"-0.02
",
1615261837.2894132,,"0.02
",
1615261837.2924054,,"0.05
",
1615261837.2953985,,"0.02
",
1615261837.2983897,,"-0.02
",
1615261837.301381,,"-0.03
",
1615261837.3043733,,"-0.03
",
1615261837.307366,,"-0.02
",
1615261837.3103578,,"0.00
",
1615261837.31335,,"-0.08
",
1615261837.3163426,,"-0.02
",
1615261837.3193355,,"-0.08
",
1615261837.3223274,,"-0.07
",
1615261837.3253188,,"-0.07
",
1615261837.3283226,,"-0.03
",
1615261837.3313024,,"-0.07
",
1615261837.3342946,,"0.02
",
1615261837.337287,,"-0.02
",
1615261837.340279,,"0.00
",
1615261837.343271,,"-0.08
",
1615261837.3462641,,"-0.08
",
1615261837.3492548,,"0.02
",
1615261837.3522487,,"0.00
",
1615261837.35524,,"0.00
",
1615261837.3582318,,"0.00
",
1615261837.361224,,"-0.07
",
1615261837.364216,,"0.00
",
1615261837.3672078,,"-0.03
",
1615261837.3702006,,"-0.07
",
1615261837.3731918,,"-0.07
",
1615261837.3761842,,"-0.05
",
1615261837.3791773,,"-0.05
",
1615261837.382169,,"-0.05
",
1615261837.3851607,,"-0.05
",
1615261837.3881538,,"-0.07
",
1615261837.3911455,,"-0.03
",
1615261837.3941374,,"-0.07
",
1615261837.39713,,"-0.07
",
1615261837.4001205,,"0.00
",
1615261837.4031146,,"0.00
",
1615261837.4061055,,"-0.07
",
1615261837.409097,,"-0.03
",
1615261837.4130878,,"-0.05
",
1615261837.415082,,"0.03
",
1615261837.418074,,"0.00
",
1615261837.422063,,"-0.07
",
1615261837.425056,,"-0.07
",
1615261837.4280617,,"-0.03
",
1615261837.43104,,"0.00
",
1615261837.4340317,,"0.07
",
1615261837.4370658,,"-0.05
",
1615261837.440016,,"-0.02
",
1615261837.4430084,,"-0.02
",
1615261837.446001,,"-0.07
",
1615261837.4489932,,"-0.03
",
1615261837.451985,,"-0.05
",
1615261837.4549778,,"-0.10
",
1615261837.4579701,,"-0.03
",
1615261837.460961,,"-0.05
",
1615261837.4639528,,"0.00
",
1615261837.4669447,,"-0.03
",
1615261837.4699368,,"-0.08
",
1615261837.4729295,,"-0.03
",
1615261837.4759214,,"-0.02
",
1615261837.4789145,,"-0.02
",
1615261837.481906,,"-0.07
",
1615261837.4848974,,"-0.02
",
1615261837.4878902,,"-0.05
",
1615261837.4908814,,"-0.03
",
1615261837.4938738,,"-0.05
",
1615261837.4968674,,"0.03
",
1615261837.4998586,,"-0.05
",
1615261837.50285,,"-0.07
",
1615261837.5058427,,"-0.02
",
1615261837.5088348,,"-0.07
",
1615261837.5118268,,"0.00
",
1615261837.51482,,"-0.02
",
1615261837.5178125,,"-0.02
",
1615261837.5208044,,"0.03
",
1615261837.5237966,,"0.05
",
1615261837.526788,,"-0.02
",
1615261837.5297797,,"-0.03
",
1615261837.5327718,,"-0.05
",
